date,open,high,low,close,volume
2020-03-18T00:00:00-04:00,5331.71,5452.82,5001.0,5413.64,37878801016.0
2020-03-17T00:00:00-04:00,5039.95,5569.44,4935.6,5331.71,38622642935.0
2020-03-16T00:00:00-04:00,5346.86,5350.3,4432.3,5037.61,45368026430.0
2020-03-15T00:00:00-04:00,5161.16,5985.0,5085.91,5345.35,33997889639.0
2020-03-14T00:00:00-04:00,5630.93,5669.0,5050.0,5165.25,36154506008.0
2020-03-13T00:00:00-04:00,4857.1,5995.0,3858.0,5637.6,74156772075.0
2020-03-12T00:00:00-04:00,7938.05,7969.45,4644.0,4857.1,53980357243.0
2020-03-11T00:00:00-04:00,7894.68,7987.97,7583.27,7938.05,38682762605.0
2020-03-10T00:00:00-04:00,7934.56,8158.25,7733.56,7894.68,42213940994.0
2020-03-09T00:00:00-04:00,8037.73,8187.03,7630.0,7934.52,46936995808.0
2020-03-08T00:00:00-05:00,8901.36,8901.37,8002.2,8037.76,39973102121.0
2020-03-07T00:00:00-05:00,9158.51,9214.67,8850.47,8901.37,36216930370.0
2020-03-06T00:00:00-05:00,9070.18,9182.08,9000.01,9158.51,40826885651.0
2020-03-05T00:00:00-05:00,8759.99,9174.24,8759.99,9070.17,39698054597.0
2020-03-04T00:00:00-05:00,8757.83,8847.0,8670.57,8760.66,34746706368.0
2020-03-03T00:00:00-05:00,8919.21,8927.45,8635.31,8757.84,42386715821.0
2020-03-02T00:00:00-05:00,8522.3,8973.45,8487.33,8915.0,42857674409.0
2020-03-01T00:00:00-05:00,8523.33,8752.34,8400.0,8522.31,35349164300.0
2020-02-29T00:00:00-05:00,8708.61,8799.0,8520.67,8525.07,35792392544.0
2020-02-28T00:00:00-05:00,8814.9,8899.94,8428.8,8708.89,44605450443.0
2020-02-27T00:00:00-05:00,8778.3,8972.92,8520.0,8812.49,45470195695.0
2020-02-26T00:00:00-05:00,9304.99,9375.36,8602.0,8778.3,50420050762.0
2020-02-25T00:00:00-05:00,9660.0,9681.56,9230.0,9305.0,42515259129.0
2020-02-24T00:00:00-05:00,9965.0,10030.0,9474.74,9660.0,45080496648.0
2020-02-23T00:00:00-05:00,9668.23,10025.66,9667.13,9965.01,41185185761.0
2020-02-22T00:00:00-05:00,9695.66,9722.97,9575.01,9668.23,35838025154.0
2020-02-21T00:00:00-05:00,9610.05,9769.66,9566.98,9695.66,40930547513.0
2020-02-20T00:00:00-05:00,9593.48,9698.1,9393.39,9610.05,44925260237.0
2020-02-19T00:00:00-05:00,10188.04,10315.0,9280.98,9600.08,46992019710.0
2020-02-18T00:00:00-05:00,9700.0,10298.25,9610.27,10188.04,47271023953.0
2020-02-17T00:00:00-05:00,9920.52,9969.38,9467.0,9700.0,45998298413.0
2020-02-16T00:00:00-05:00,9911.22,10048.34,9612.12,9921.0,43374780305.0
2020-02-15T00:00:00-05:00,10371.33,10400.0,9750.0,9911.22,43865054831.0
2020-02-14T00:00:00-05:00,10236.49,10395.66,10102.5,10371.33,43338264162.0
2020-02-13T00:00:00-05:00,10351.13,10522.51,10083.1,10236.49,49356071373.0
2020-02-12T00:00:00-05:00,10270.01,10483.86,10250.0,10351.13,43444303830.0
2020-02-11T00:00:00-05:00,9851.78,10400.0,9706.0,10270.01,37648059389.0
2020-02-10T00:00:00-05:00,10168.36,10199.0,9736.0,9851.78,39386548075.0
2020-02-09T00:00:00-05:00,9905.64,10178.91,9888.76,10168.35,35807884663.0
2020-02-08T00:00:00-05:00,9807.92,9955.0,9653.47,9905.64,35172043762.0
2020-02-07T00:00:00-05:00,9763.01,9885.0,9713.99,9808.05,34522718159.0
2020-02-06T00:00:00-05:00,9613.91,9857.0,9521.47,9763.01,37628823716.0
2020-02-05T00:00:00-05:00,9164.33,9769.7,9150.0,9613.82,35222060874.0
2020-02-04T00:00:00-05:00,9280.49,9350.0,9078.05,9164.33,29893183716.0
2020-02-03T00:00:00-05:00,9325.01,9619.95,9220.0,9280.49,30934096509.0
2020-02-02T00:00:00-05:00,9380.18,9480.0,9140.0,9323.5,30835736946.0
2020-02-01T00:00:00-05:00,9334.98,9458.08,9285.01,9380.18,25922656496.0
2020-01-31T00:00:00-05:00,9502.71,9522.5,9195.49,9334.98,29432489719.0
2020-01-30T00:00:00-05:00,9287.9,9574.68,9171.11,9503.08,32378792851.0
2020-01-29T00:00:00-05:00,9391.14,9439.83,9224.75,9288.44,30682598115.0
2020-01-28T00:00:00-05:00,8895.95,9418.91,8880.87,9394.5,34398744403.0
2020-01-27T00:00:00-05:00,8595.0,8985.0,8556.6,8895.96,28647338393.0
2020-01-26T00:00:00-05:00,8326.8,8595.0,8278.68,8595.0,22177678796.0
2020-01-25T00:00:00-05:00,8427.58,8437.76,8252.73,8326.81,19647331549.0
2020-01-24T00:00:00-05:00,8385.21,8509.99,8216.71,8427.26,24397913026.0
2020-01-23T00:00:00-05:00,8660.38,8665.0,8278.0,8385.22,25770680779.0
2020-01-22T00:00:00-05:00,8722.03,8791.76,8565.0,8660.38,22600204051.0
2020-01-21T00:00:00-05:00,8628.89,8774.31,8465.0,8722.03,24097418512.0
2020-01-20T00:00:00-05:00,8697.53,8734.84,8504.06,8628.89,26422375678.0
2020-01-19T00:00:00-05:00,8908.95,9194.99,8465.0,8697.53,34217320471.0
2020-01-18T00:00:00-05:00,8899.42,8980.0,8800.1,8909.32,32337772627.0
2020-01-17T00:00:00-05:00,8714.77,9013.0,8665.67,8899.42,36372139320.0
2020-01-16T00:00:00-05:00,8808.81,8850.0,8580.0,8714.76,31313981931.0
2020-01-15T00:00:00-05:00,8812.58,8900.0,8550.0,8808.81,40102834650.0
2020-01-14T00:00:00-05:00,8105.6,8893.69,8105.23,8815.69,44841784107.0
2020-01-13T00:00:00-05:00,8180.81,8195.81,8041.95,8104.5,22482910688.0
2020-01-12T00:00:00-05:00,8017.47,8185.0,7963.25,8180.81,22903438381.0
2020-01-11T00:00:00-05:00,8198.09,8290.0,8000.01,8020.0,25521165085.0
2020-01-10T00:00:00-05:00,7813.78,8199.77,7671.0,8198.09,28714583844.0
2020-01-09T00:00:00-05:00,8047.75,8048.67,7744.48,7813.78,24045990466.0
2020-01-08T00:00:00-05:00,8160.01,8469.39,7845.0,8045.51,31672559265.0
2020-01-07T00:00:00-05:00,7764.63,8216.0,7723.0,8158.52,28767291327.0
2020-01-06T00:00:00-05:00,7355.4,7805.0,7343.17,7764.63,23276261598.0
2020-01-05T00:00:00-05:00,7348.63,7488.87,7312.22,7355.4,19725074095.0
2020-01-04T00:00:00-05:00,7334.45,7398.0,7263.32,7348.63,18444271275.0
2020-01-03T00:00:00-05:00,6945.02,7401.2,6854.67,7334.45,28111481032.0
2020-01-02T00:00:00-05:00,7174.33,7186.18,6903.0,6945.02,20802083465.0
2020-01-01T00:00:00-05:00,7165.72,7238.14,7136.05,7174.33,18565664997.0
2019-12-31T00:00:00-05:00,7218.01,7298.67,7111.0,7165.72,21167946112.0
2019-12-30T00:00:00-05:00,7384.57,7386.28,7200.0,7218.0,22874131672.0
2019-12-29T00:00:00-05:00,7302.67,7531.0,7278.07,7384.89,22445257702.0
